1,Age,Gender,Education,Country,Ethnicity,NScore,EScore,OScore,AScore,CScore,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,LSD,Meth,Mushrooms,Nicotine
937,18-24,Female,E5,USA,White,56,35,48,44,36,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
938,18-24,Male,E6,UK,White,40,48,53,43,39,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
939,18-24,Male,E5,Other,White,35,42,50,47,35,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1
940,18-24,Female,E7,UK,White,39,42,46,39,47,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1
941,18-24,Male,E5,Other,White,40,37,53,33,41,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
942,25-34,Female,E4,Other,White,45,48,53,38,51,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
943,25-34,Male,E6,USA,Other,31,54,59,51,50,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
944,18-24,Female,E5,USA,Mixed-White/Asian,51,34,50,46,33,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0
945,25-34,Female,E8,USA,White,46,38,49,48,32,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1
946,18-24,Female,E5,USA,White,32,32,42,52,35,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
947,18-24,Male,E4,USA,White,29,38,38,38,30,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
948,25-34,Male,E6,UK,White,55,30,47,41,29,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0
949,25-34,Female,E4,Canada,White,40,40,29,41,47,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
950,35-44,Male,E6,USA,White,51,27,46,44,30,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
951,18-24,Female,E7,USA,White,42,40,49,40,37,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1
952,18-24,Female,E5,USA,White,25,42,57,47,41,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
953,18-24,Male,E5,USA,White,40,41,48,41,40,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
954,25-34,Female,E7,UK,White,46,33,46,41,29,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
955,18-24,Male,E5,Other,White,49,34,44,42,36,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
956,18-24,Male,E6,USA,White,53,36,46,33,20,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
957,45-54,Male,E7,USA,White,25,36,42,44,45,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
958,35-44,Male,E6,UK,White,23,38,47,51,50,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1
959,18-24,Male,E5,Other,White,33,50,46,35,54,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
960,18-24,Female,E7,Other,White,36,41,55,50,37,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
961,45-54,Female,E5,USA,White,35,35,51,55,39,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
962,18-24,Male,E6,Australia,White,39,46,53,45,40,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1
963,25-34,Male,E5,USA,White,32,42,57,48,33,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1
964,35-44,Male,E5,UK,White,42,26,46,44,42,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
965,18-24,Male,E5,USA,White,27,48,43,48,44,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1
966,25-34,Female,E8,USA,White,25,40,51,46,40,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1
967,18-24,Male,E8,UK,White,27,47,46,45,45,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
968,18-24,Female,E5,USA,White,30,42,50,50,44,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
969,18-24,Female,E5,USA,White,33,41,57,52,39,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
970,18-24,Male,E5,USA,Black,22,48,53,33,48,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
971,55-64,Male,E9,Other,Other,20,48,50,50,47,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
972,35-44,Female,E7,Canada,White,38,40,45,39,38,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1
973,25-34,Male,E5,Canada,White,40,28,50,36,48,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1
974,18-24,Male,E5,USA,White,50,31,38,44,38,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1
975,18-24,Male,E5,USA,White,20,53,54,52,46,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
976,18-24,Male,E5,USA,White,48,40,53,35,36,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
977,65+,Male,E8,USA,White,18,40,50,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,18-24,Male,E5,USA,White,30,47,51,47,42,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0
979,35-44,Female,E8,UK,White,30,49,37,53,39,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
980,45-54,Female,E5,USA,White,48,32,43,42,47,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
981,25-34,Female,E9,USA,Asian,42,41,51,39,40,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
982,18-24,Male,E5,Other,White,40,39,47,38,45,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
983,18-24,Male,E5,UK,White,46,47,38,37,34,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
984,25-34,Female,E7,USA,White,42,39,57,31,49,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1
985,18-24,Male,E5,USA,White,34,39,54,49,41,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
986,18-24,Male,E5,Other,White,34,42,54,40,35,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
987,18-24,Male,E6,USA,White,43,34,41,40,44,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
988,25-34,Male,E5,USA,White,52,44,49,34,25,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
989,18-24,Male,E5,USA,White,46,29,49,43,35,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
990,25-34,Male,E7,USA,White,28,40,47,36,40,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
991,18-24,Male,E5,USA,White,52,36,56,44,39,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
992,18-24,Male,E5,Australia,White,39,51,48,38,28,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
993,55-64,Male,E6,Other,White,28,42,50,44,42,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
994,25-34,Male,E7,UK,White,25,45,55,56,49,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1
995,18-24,Male,E5,USA,White,41,45,51,49,36,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
996,18-24,Male,E8,Other,White,28,38,44,37,41,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1
997,18-24,Male,E8,UK,White,28,46,43,46,47,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
998,25-34,Male,E8,UK,White,47,38,52,39,48,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
999,25-34,Female,E9,USA,White,26,45,44,42,48,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
1000,18-24,Male,E5,USA,White,29,43,45,44,51,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
1001,18-24,Male,E2,New Zealand,White,48,32,44,42,37,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
1002,18-24,Male,E5,USA,White,35,46,37,27,35,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1
1003,45-54,Female,E5,Other,White,32,41,47,46,47,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1004,18-24,Male,E5,Other,White,55,27,44,33,44,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1005,18-24,Male,E4,Canada,White,53,23,38,40,17,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
1006,18-24,Male,E4,USA,Mixed-White/Black,44,29,33,43,29,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1
1007,18-24,Female,E4,USA,White,53,33,52,44,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1008,18-24,Male,E5,USA,White,35,41,56,49,42,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
1009,45-54,Male,E8,Other,White,42,31,42,40,33,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1010,18-24,Female,E4,UK,White,48,46,49,41,40,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1
1011,45-54,Male,E7,USA,White,29,40,46,43,45,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1012,18-24,Female,E5,USA,White,30,49,57,51,36,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1
1013,25-34,Male,E5,USA,White,53,31,49,38,31,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1
1014,18-24,Male,E5,USA,White,42,42,47,44,41,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
1015,25-34,Male,E5,USA,White,28,53,52,46,37,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
1016,45-54,Male,E7,USA,White,25,44,59,48,50,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1
1017,18-24,Male,E6,Other,White,18,55,57,44,52,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1018,25-34,Male,E5,USA,White,39,20,40,32,22,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
1019,18-24,Female,E4,UK,White,32,31,39,46,49,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
1020,25-34,Male,E4,Other,White,38,50,48,33,42,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0
1021,35-44,Female,E5,USA,White,45,30,36,40,36,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1
1022,18-24,Male,E7,USA,White,37,33,53,30,47,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
1023,18-24,Female,E5,UK,White,55,19,38,40,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1024,18-24,Male,E4,Australia,White,49,39,56,37,39,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
1025,18-24,Male,E5,USA,White,29,38,53,36,23,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
1026,18-24,Female,E4,USA,Other,39,32,49,47,37,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
1027,18-24,Female,E7,USA,White,25,33,41,41,39,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1028,45-54,Male,E9,USA,White,37,42,49,37,42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1029,35-44,Female,E7,USA,Asian,42,42,43,43,46,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
1030,18-24,Female,E8,USA,White,32,45,50,47,50,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1
1031,18-24,Female,E7,UK,White,41,33,40,36,39,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1032,18-24,Male,E5,Australia,White,29,42,50,50,42,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1033,25-34,Male,E5,UK,White,38,30,45,36,31,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1034,18-24,Male,E5,USA,White,38,35,47,39,40,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
1035,18-24,Female,E5,UK,White,48,36,49,39,34,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1036,18-24,Male,E6,UK,White,41,43,57,43,38,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1
1037,18-24,Female,E5,USA,White,41,45,52,42,40,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1
1038,25-34,Male,E5,USA,White,19,43,50,47,47,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
1039,35-44,Female,E8,USA,White,48,29,46,58,36,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1040,18-24,Female,E5,USA,White,38,34,51,56,49,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1041,18-24,Male,E5,USA,White,43,39,50,38,45,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
1042,35-44,Female,E8,UK,White,42,39,32,42,34,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1043,35-44,Male,E7,UK,White,38,24,31,34,31,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1044,25-34,Male,E5,Other,White,46,36,47,49,38,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1
1045,25-34,Female,E8,UK,White,45,37,36,48,37,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1046,18-24,Male,E5,UK,White,43,48,55,49,35,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1
1047,25-34,Female,E8,USA,White,49,48,57,26,32,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0
1048,18-24,Male,E5,USA,White,48,31,49,43,44,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
1049,18-24,Male,E8,UK,White,23,55,49,38,46,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
1050,18-24,Male,E6,UK,White,25,44,46,45,38,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1051,18-24,Female,E5,USA,White,46,43,55,53,37,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
1052,25-34,Male,E9,Other,White,22,39,51,30,44,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1053,18-24,Male,E5,USA,White,29,37,39,41,40,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1
1054,18-24,Male,E4,Canada,White,48,36,35,30,26,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
1055,18-24,Female,E5,USA,White,40,36,49,41,39,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1056,25-34,Male,E2,UK,White,28,48,56,39,46,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1
1057,25-34,Female,E5,USA,White,38,39,51,47,51,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1058,35-44,Female,E4,USA,White,39,31,38,31,31,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1059,18-24,Male,E7,USA,White,43,32,37,40,39,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
1060,18-24,Male,E5,USA,White,30,39,51,49,40,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1
1061,45-54,Female,E8,Other,White,30,40,56,47,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1062,18-24,Female,E4,USA,Other,33,44,36,44,47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1063,18-24,Female,E7,USA,Mixed-Black/Asian,48,52,56,42,38,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0
1064,25-34,Male,E5,USA,White,21,39,52,33,45,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
1065,25-34,Male,E8,Other,Other,29,44,56,47,46,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
1066,18-24,Male,E5,USA,White,13,43,54,50,33,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1067,35-44,Female,E3,Canada,White,48,35,50,45,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1068,35-44,Male,E7,Canada,White,30,35,29,41,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1069,18-24,Male,E4,UK,White,21,46,46,43,35,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
1070,25-34,Female,E9,UK,White,27,40,53,55,54,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1071,25-34,Female,E8,Other,Mixed-White/Black,35,30,43,42,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1072,18-24,Male,E8,UK,White,40,40,48,39,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1073,18-24,Male,E5,Republic of Ireland,White,31,37,53,44,31,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1074,18-24,Female,E8,UK,White,51,29,45,45,39,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1075,35-44,Female,E9,UK,White,29,42,46,41,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1076,35-44,Male,E4,UK,White,39,35,43,40,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1077,18-24,Male,E3,UK,White,27,36,51,51,40,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1078,35-44,Female,E6,Canada,White,40,40,39,44,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1079,25-34,Female,E7,USA,White,53,26,57,37,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1080,45-54,Male,E6,UK,White,22,46,44,40,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1081,35-44,Female,E6,UK,White,41,30,36,44,33,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1082,25-34,Female,E8,UK,Other,39,51,45,45,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1083,18-24,Female,E8,UK,White,25,50,48,50,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1084,18-24,Male,E8,UK,White,33,43,44,45,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1085,18-24,Female,E8,UK,White,42,47,40,40,32,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1086,18-24,Female,E7,UK,White,35,39,49,45,45,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1087,18-24,Female,E8,UK,White,33,43,52,42,53,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1088,35-44,Male,E6,Canada,White,34,39,50,46,46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1089,18-24,Female,E8,Other,White,35,46,58,41,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1090,18-24,Female,E8,UK,White,41,43,46,41,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1091,25-34,Female,E8,USA,White,31,39,48,47,48,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1092,25-34,Female,E7,UK,White,26,49,47,50,40,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
1093,18-24,Female,E8,UK,White,42,49,45,57,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1094,45-54,Female,E2,UK,White,31,44,38,50,43,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
1095,18-24,Male,E7,Australia,White,21,34,42,35,32,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0
1096,25-34,Female,E7,Australia,White,23,51,40,39,46,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1097,35-44,Male,E8,UK,Asian,31,46,47,43,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1098,25-34,Male,E8,UK,White,47,32,40,43,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1099,18-24,Male,E4,UK,White,30,35,56,54,33,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
1100,25-34,Male,E5,USA,White,27,40,51,44,37,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
1101,18-24,Female,E5,USA,White,36,37,46,37,37,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1102,18-24,Female,E8,UK,White,24,48,48,46,46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1103,18-24,Male,E5,Other,White,30,43,45,45,28,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1104,18-24,Female,E7,USA,White,39,39,42,41,50,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1
1105,18-24,Female,E8,Other,White,28,39,45,40,39,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1
1106,18-24,Female,E4,USA,White,26,42,57,37,28,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1107,25-34,Male,E5,Other,White,25,32,51,35,26,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
1108,25-34,Female,E9,UK,White,34,38,43,56,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1109,25-34,Female,E5,Other,White,54,38,49,35,34,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1
1110,18-24,Male,E7,UK,White,47,47,53,42,38,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1
1111,18-24,Male,E5,UK,White,27,51,55,51,40,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
1112,45-54,Male,E5,USA,White,57,29,33,44,29,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
1113,18-24,Female,E5,USA,White,38,39,44,56,51,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0
1114,45-54,Male,E9,USA,White,40,37,50,45,32,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
1115,18-24,Male,E4,USA,White,27,31,41,36,46,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1116,18-24,Male,E5,USA,White,12,43,46,51,54,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
1117,45-54,Male,E2,UK,White,41,36,49,26,40,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
1118,18-24,Male,E5,USA,Other,45,40,54,42,31,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1
1119,18-24,Male,E5,USA,White,51,31,45,37,37,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
1120,25-34,Female,E7,USA,White,21,55,60,50,40,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
1121,18-24,Male,E5,USA,White,46,37,46,31,34,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1
1122,25-34,Male,E7,UK,White,26,48,49,46,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1123,25-34,Male,E5,USA,White,32,21,37,38,40,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0
1124,18-24,Male,E2,Canada,White,35,26,56,43,39,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
1125,25-34,Male,E6,UK,White,43,33,38,43,32,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1
1126,25-34,Male,E4,UK,White,26,40,29,46,42,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1
1127,25-34,Male,E6,USA,White,49,30,43,42,24,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1
1128,55-64,Male,E3,USA,White,41,37,42,32,46,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1129,18-24,Male,E5,USA,White,49,33,51,45,36,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
1130,18-24,Male,E5,USA,White,46,25,41,50,32,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1
1131,18-24,Male,E5,Other,White,22,31,52,53,28,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
1132,18-24,Male,E5,Other,White,40,41,45,43,27,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1
1133,25-34,Female,E6,USA,White,56,45,51,29,28,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1
1134,25-34,Male,E8,New Zealand,White,42,35,47,35,40,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
1135,35-44,Male,E6,Australia,White,24,41,56,50,44,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1
1136,18-24,Male,E8,USA,White,40,48,38,37,38,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
1137,18-24,Male,E4,USA,White,49,44,44,34,29,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1138,25-34,Female,E9,UK,White,35,42,40,43,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1139,25-34,Female,E7,Other,White,39,26,46,47,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1140,25-34,Male,E5,USA,White,41,31,49,16,38,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
1141,18-24,Female,E5,USA,White,27,43,47,52,40,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
1142,25-34,Female,E7,Australia,White,51,28,51,36,30,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1143,35-44,Male,E6,USA,White,40,31,47,42,46,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1
1144,18-24,Female,E5,USA,White,54,26,54,52,33,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1145,45-54,Male,E7,UK,White,38,32,41,41,37,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1146,18-24,Male,E5,Republic of Ireland,White,51,34,41,35,25,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1147,25-34,Male,E8,USA,White,38,35,48,43,34,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
1148,25-34,Male,E7,USA,White,14,37,38,33,48,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0
1149,35-44,Male,E6,USA,White,53,33,47,33,32,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
1150,18-24,Male,E5,USA,White,37,41,47,39,37,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
1151,45-54,Female,E4,Australia,White,30,44,44,46,48,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1152,25-34,Male,E5,USA,White,48,37,50,50,45,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1153,35-44,Female,E7,USA,White,52,27,42,41,32,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1154,55-64,Female,E8,USA,Other,39,35,41,35,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1155,18-24,Male,E4,Other,White,41,34,45,42,27,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
1156,18-24,Female,E8,UK,White,40,41,48,48,38,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1
1157,18-24,Male,E9,UK,White,27,51,56,53,38,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1
1158,18-24,Female,E5,UK,White,38,39,44,39,45,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1159,18-24,Male,E5,UK,White,42,52,57,46,39,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1
1160,45-54,Male,E6,Republic of Ireland,White,31,40,44,35,48,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1161,25-34,Female,E7,Canada,White,42,39,47,43,33,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
1162,18-24,Male,E3,USA,Other,44,32,36,37,43,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1163,18-24,Male,E5,USA,White,36,39,56,44,44,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
1164,25-34,Female,E9,UK,White,34,33,48,49,54,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1165,25-34,Male,E3,Australia,White,32,42,46,44,45,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
1166,25-34,Male,E5,USA,White,44,32,49,39,49,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
